Sector,Sector_name,Institution,State,Tuition
3,"4-year, private for-profit",University of Phoenix-California,CA,10541
3,"4-year, private for-profit",University of Phoenix-Florida,FL,10540
3,"4-year, private for-profit",University of Phoenix-Nevada,NV,10538
3,"4-year, private for-profit",New England College of Business and Finance,MA,10525
3,"4-year, private for-profit",Miller-Motte College-Wilmington,NC,10485
3,"4-year, private for-profit",Ashford University,CA,10480
3,"4-year, private for-profit",Jose Maria Vargas University,FL,10480
3,"4-year, private for-profit",University of Phoenix-Texas,TX,10461
3,"4-year, private for-profit",AM College LLC,FL,10425
3,"4-year, private for-profit",University of Phoenix-Wisconsin,WI,10399
3,"4-year, private for-profit",University of Phoenix-Hawaii,HI,10398
3,"4-year, private for-profit",University of Phoenix-Utah,UT,10252
3,"4-year, private for-profit",United States University,CA,10140
3,"4-year, private for-profit",University of Phoenix-Indiana,IN,10080
3,"4-year, private for-profit",University of Phoenix-Idaho,ID,9965
3,"4-year, private for-profit",University of Phoenix-Tennessee,TN,9819
3,"4-year, private for-profit",University of Phoenix-Arizona,AZ,9812
3,"4-year, private for-profit",University of Phoenix-Georgia,GA,9699
3,"4-year, private for-profit",University of Phoenix-Iowa,IA,9480
3,"4-year, private for-profit",University of Phoenix-Kentucky,KY,9480
3,"4-year, private for-profit",University of Phoenix-Louisiana,LA,9480
3,"4-year, private for-profit",University of Phoenix-Maryland,MD,9480
3,"4-year, private for-profit",University of Phoenix-Massachusetts,MA,9480
3,"4-year, private for-profit",University of Phoenix-Mississippi,MS,9480
3,"4-year, private for-profit",University of Phoenix-New Jersey,NJ,9480
3,"4-year, private for-profit",University of Phoenix-Oklahoma,OK,9480
3,"4-year, private for-profit",University of Phoenix-Pennsylvania,PA,9480
3,"4-year, private for-profit",University of Phoenix-South Carolina,SC,9480
3,"4-year, private for-profit",University of Phoenix-Washington DC,DC,9480
3,"4-year, private for-profit",University of Phoenix-New Mexico,NM,9476
3,"4-year, private for-profit",University of Phoenix-North Carolina,NC,9472
3,"4-year, private for-profit",University of Phoenix-Arkansas,AR,9462
3,"4-year, private for-profit",University of Management and Technology,VA,9450
3,"4-year, private for-profit",University of Phoenix-Virginia,VA,9432
3,"4-year, private for-profit",University of Phoenix-Colorado,CO,9431
3,"4-year, private for-profit",Mount Washington College,NH,9000
3,"4-year, private for-profit",Pacific College of Oriental Medicine-San Diego,CA,8544
3,"4-year, private for-profit",Pacific College of Oriental Medicine-Chicago,IL,8537
3,"4-year, private for-profit",Trident University International,CA,8400
3,"4-year, private for-profit",Millennia Atlantic University,FL,8372
3,"4-year, private for-profit",The National Hispanic University,CA,8196
3,"4-year, private for-profit",California Miramar University,CA,8050
3,"4-year, private for-profit",National Paralegal College,AZ,6795
3,"4-year, private for-profit",Grantham University,KS,6500
3,"4-year, private for-profit",National University College-Arecibo,PR,6495
3,"4-year, private for-profit",National University College-Bayamon,PR,6495
3,"4-year, private for-profit",National University College-Caguas,PR,6495
3,"4-year, private for-profit",National University College-Ponce,PR,6495
3,"4-year, private for-profit",National University College-Rio Grande,PR,6495
3,"4-year, private for-profit",Centro de Estudios Multidisciplinarios-Bayamon,PR,6416
3,"4-year, private for-profit",Centro de Estudios Multidisciplinarios-Humacao,PR,6416
3,"4-year, private for-profit",Centro de Estudios Multidisciplinarios-Mayaguez,PR,6416
3,"4-year, private for-profit",Centro de Estudios Multidisciplinarios-San Juan,PR,6416
3,"4-year, private for-profit",American Public University System,WV,6400
3,"4-year, private for-profit",Columbia Central University-Caguas,PR,6390
3,"4-year, private for-profit",Columbia Central University-Yauco,PR,6390
3,"4-year, private for-profit",National American University-Ellsworth AFB Extension,SD,6075
3,"4-year, private for-profit",Western International University,AZ,6000
3,"4-year, private for-profit",University of Phoenix-Puerto Rico,PR,5880
3,"4-year, private for-profit",Columbia Southern University,AL,5135
3,"4-year, private for-profit",Aspen University,CO,4650
3,"4-year, private for-profit",Taft University System,CO,3670
4,"2-year, public",Carolinas College of Health Sciences,NC,13412
4,"2-year, public",University of Pittsburgh-Titusville,PA,11604
4,"2-year, public",Marion Military Institute,AL,8778
4,"2-year, public",Thaddeus Stevens College of Technology,PA,7430
4,"2-year, public",White Mountains Community College,NH,7344
4,"2-year, public",Ohio State University Agricultural Technical Institute,OH,7203
4,"2-year, public",Wichita Area Technical College,KS,7169
4,"2-year, public",Great Bay Community College,NH,7104
4,"2-year, public",NHTI-Concord's Community College,NH,7104
4,"2-year, public",Nashua Community College,NH,6912
4,"2-year, public",River Valley Community College,NH,6855
4,"2-year, public",Manchester Community College,NH,6848
4,"2-year, public",University of South Carolina-Lancaster,SC,6686
4,"2-year, public",University of South Carolina-Salkehatchie,SC,6686
4,"2-year, public",University of South Carolina-Sumter,SC,6686
4,"2-year, public",University of South Carolina-Union,SC,6686
4,"2-year, public",Lakes Region Community College,NH,6642
4,"2-year, public",College of the Muscogee Nation,OK,6501
4,"2-year, public",University of Akron Wayne College,OH,6116
4,"2-year, public",Mercy School of Nursing,NC,6000
4,"2-year, public",Western Dakota Technical Institute,SD,5960
4,"2-year, public",Community College of Vermont,VT,5886
4,"2-year, public",State Technical College of Missouri,MO,5820
4,"2-year, public",Georgia Military College,GA,5734
4,"2-year, public",Normandale Community College,MN,5709
4,"2-year, public",Dakota County Technical College,MN,5693
4,"2-year, public",Minnesota West Community and Technical College,MN,5660
4,"2-year, public",Harrisburg Area Community College-Harrisburg,PA,5655
4,"2-year, public",Rochester Community and Technical College,MN,5624
4,"2-year, public",Minnesota State College-Southeast Technical,MN,5617
4,"2-year, public",Anoka Technical College,MN,5566
4,"2-year, public",Riverland Community College,MN,5522
4,"2-year, public",Northland Community and Technical College,MN,5517
4,"2-year, public",Iowa Lakes Community College,IA,5516
4,"2-year, public",Tompkins Cortland Community College,NY,5491
4,"2-year, public",Northwest Technical College,MN,5482
4,"2-year, public",Saint Paul College,MN,5478
4,"2-year, public",Northwest Iowa Community College,IA,5460
4,"2-year, public",Flint Hills Technical College,KS,5429
4,"2-year, public",Treasure Valley Community College,OR,5424
4,"2-year, public",Ridgewater College,MN,5400
4,"2-year, public",Alexandria Technical & Community College,MN,5397
4,"2-year, public",Central Lakes College-Brainerd,MN,5393
4,"2-year, public",South Central College,MN,5378
4,"2-year, public",Century College,MN,5373
4,"2-year, public",College of DuPage,IL,5371
4,"2-year, public",Southwestern Oregon Community College,OR,5355
4,"2-year, public",Minneapolis Community and Technical College,MN,5350
4,"2-year, public",Minnesota State Community and Technical College,MN,5338
4,"2-year, public",Itasca Community College,MN,5323
4,"2-year, public",Rainy River Community College,MN,5323
4,"2-year, public",Vermilion Community College,MN,5323
4,"2-year, public",Hibbing Community College,MN,5309
4,"2-year, public",St Cloud Technical and Community College,MN,5308
4,"2-year, public",Sullivan County Community College,NY,5300
4,"2-year, public",Lamar State College-Port Arthur,TX,5295
4,"2-year, public",Mesabi Range College,MN,5293
4,"2-year, public",Inver Hills Community College,MN,5272
4,"2-year, public",Fond du Lac Tribal and Community College,MN,5257
4,"2-year, public",Bates Technical College,WA,5208
4,"2-year, public",Texas State Technical College-West Texas,TX,5148
4,"2-year, public",University of Wisconsin Colleges,WI,5144
4,"2-year, public",Hennepin Technical College,MN,5133
4,"2-year, public",Lake Superior College,MN,5107
4,"2-year, public",Springfield Technical Community College,MA,5106
4,"2-year, public",Suffolk County Community College,NY,5100
4,"2-year, public",North Central Kansas Technical College,KS,5098
4,"2-year, public",Quinsigamond Community College,MA,5094
4,"2-year, public",College of Micronesia-FSM,FM,5080
4,"2-year, public",Jamestown Community College,NY,5080
4,"2-year, public",Mitchell Technical Institute,SD,5072
4,"2-year, public",Mount Wachusett Community College,MA,5068
4,"2-year, public",Richard Bland College of the College of William and Mary,VA,5058
4,"2-year, public",Nebraska College of Technical Agriculture,NE,5026
4,"2-year, public",Texas State Technical College-Marshall,TX,5013
4,"2-year, public",Sussex County Community College,NJ,5010
4,"2-year, public",Anoka-Ramsey Community College,MN,5004
4,"2-year, public",Orange County Community College,NY,5002
4,"2-year, public",Leech Lake Tribal College,MN,5000
4,"2-year, public",Greenfield Community College,MA,4958
4,"2-year, public",Reading Area Community College,PA,4950
4,"2-year, public",Bowling Green State University-Firelands,OH,4946
4,"2-year, public",Ulster County Community College,NY,4942
4,"2-year, public",Lake Area Technical Institute,SD,4930
4,"2-year, public",Community College of Philadelphia,PA,4920
4,"2-year, public",College of the Marshall Islands,MH,4905
4,"2-year, public",North Country Community College,NY,4900
4,"2-year, public",Manhattan Area Technical College,KS,4895
4,"2-year, public",Salina Area Technical College,KS,4893
4,"2-year, public",Erie Community College,NY,4888
4,"2-year, public",Onondaga Community College,NY,4884
4,"2-year, public",CUNY LaGuardia Community College,NY,4866
4,"2-year, public",CUNY Hostos Community College,NY,4855
4,"2-year, public",CUNY Bronx Community College,NY,4854
4,"2-year, public",CUNY Kingsborough Community College,NY,4850
4,"2-year, public",Quincy College,MA,4846
4,"2-year, public",Stella and Charles Guttman Community College,NY,4842
4,"2-year, public",CUNY Queensborough Community College,NY,4840
4,"2-year, public",Delaware County Community College,PA,4840
4,"2-year, public",Southwestern Michigan College,MI,4836
4,"2-year, public",CUNY Borough of Manhattan Community College,NY,4818
4,"2-year, public",Southwestern Community College,IA,4800
4,"2-year, public",Muskegon Community College,MI,4795
4,"2-year, public",Blue Ridge Community College,VA,4794
4,"2-year, public",Coastal Pines Technical College,GA,4770
4,"2-year, public",Hudson Valley Community College,NY,4754
4,"2-year, public",Mt Hood Community College,OR,4751
4,"2-year, public",Albany Technical College,GA,4746
4,"2-year, public",Montgomery County Community College,PA,4740
4,"2-year, public",Nassau Community College,NY,4739
4,"2-year, public",Renton Technical College,WA,4735
4,"2-year, public",Southeast Technical Institute,SD,4728
4,"2-year, public",SUNY Westchester Community College,NY,4723
4,"2-year, public",Iowa Central Community College,IA,4710
4,"2-year, public",North Iowa Area Community College,IA,4703
4,"2-year, public",Corning Community College,NY,4700
4,"2-year, public",SUNY Broome Community College,NY,4695
4,"2-year, public",Hudson County Community College,NJ,4683
4,"2-year, public",Southern Arkansas University Tech,AR,4677
4,"2-year, public",Berkshire Community College,MA,4658
4,"2-year, public",Rockland Community College,NY,4654
4,"2-year, public",Zane State College,OH,4646
4,"2-year, public",Tillamook Bay Community College,OR,4610
4,"2-year, public",Cayuga County Community College,NY,4596
4,"2-year, public",Community College of Beaver County,PA,4590
4,"2-year, public",Lac Courte Oreilles Ojibwa Community College,WI,4590
4,"2-year, public",Luzerne County Community College,PA,4590
4,"2-year, public",Montgomery College,MD,4590
4,"2-year, public",Southeastern Community College,IA,4590
4,"2-year, public",Northeast Iowa Community College,IA,4564
4,"2-year, public",Iowa Western Community College,IA,4560
4,"2-year, public",Jefferson Community College,NY,4547
4,"2-year, public",New Mexico Military Institute,NM,4536
4,"2-year, public",Clinton Community College,NY,4530
4,"2-year, public",Nicolet Area Technical College,WI,4466
4,"2-year, public",Whatcom Community College,WA,4465
4,"2-year, public",Pennsylvania Highlands Community College,PA,4464
4,"2-year, public",Edmonds Community College,WA,4462
4,"2-year, public",Herkimer County Community College,NY,4460
4,"2-year, public",Finger Lakes Community College,NY,4456
4,"2-year, public",Wisconsin Indianhead Technical College,WI,4448
4,"2-year, public",Williston State College,ND,4445
4,"2-year, public",Terra State Community College,OH,4442
4,"2-year, public",Pierpont Community and Technical College,WV,4440
